substation,feeder_name,circuit_folder,mix,season,daily_name,scenario
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_280_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_93_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1205_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_24_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_517_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_40_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_454_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_33_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_409_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_945_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1149_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_616_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_452_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_512_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_626_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_879_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1258_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1186_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_825_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_627_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_842_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_245_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_4_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1078_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1115_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_532_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1157_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_216_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_697_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1220_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_691_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1042_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_263_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_598_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1037_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_123_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_652_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13107_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1229_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_12814_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_861_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_931_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_523_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14619_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_470_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_504_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_670_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_162_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_988_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_314_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1228_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1099_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_453_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1276_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1256_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1105_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1273_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_141_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_549_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_621_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_250_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1223_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_142_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_261_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_710_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_331_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_272_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1267_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_552_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_229_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_199_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_408_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_207_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_292_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_887_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14712_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_182_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_12878_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_407_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_968_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14351_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_97_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_39_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_807_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_522_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14828_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_283_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14407_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_654_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_362_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_863_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_780_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14822_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_128_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_324_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1187_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_846_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_76_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_462_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_15153_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_645_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1153_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13303_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_12863_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_203_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13000_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13096_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_850_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_843_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1083_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_307_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14384_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_709_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_715_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_20_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_664_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13363_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1094_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_944_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_12976_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_278_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13884_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1160_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_62_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1113_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_205_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_695_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_30_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14890_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13018_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_421_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13123_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_247_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_822_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_604_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_240_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_599_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1041_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1138_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_772_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14976_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_597_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_847_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14280_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1015_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_707_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14231_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_317_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_12824_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_206_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_827_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1084_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14382_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14660_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_169_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1054_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1070_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_826_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_754_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_540_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_134_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_561_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_461_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_907_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_933_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1270_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_15017_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13090_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14650_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_239_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_832_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_829_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1248_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_305_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_796_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1264_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_411_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_257_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_319_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_560_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_932_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_13121_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_943_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_12942_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14427_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14895_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_46_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_853_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_798_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_53_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1148_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14536_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14217_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14701_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_98_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_14282_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,com_kw_15086_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_380_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1067_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_271_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1075_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_1142_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_0,0,winter,res_kw_953_pu,un
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_280_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_93_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1205_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_24_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_517_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_40_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_454_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_33_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_409_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_945_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1149_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_616_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_452_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_512_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_626_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_879_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1258_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1186_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_825_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_627_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_842_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_245_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_4_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1078_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1115_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_532_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1157_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_216_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_697_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1220_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_691_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1042_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_263_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_598_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1037_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_123_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_652_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,com_kw_13107_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_1229_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,com_kw_12814_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_861_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_931_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_523_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,com_kw_14619_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_470_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_504_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_670_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_162_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_988_pu,baseline
uhs0_1247,uhs0_1247--udt12274,uhs0_1247_circuit_1_2,2,winter,res_kw_314_pu,baseline
